client,id,vendor_id,vendor_name,name,types,policy_number,status,processing,reviewed_at,archived_at,expiration_date,issue_date,flagged,flag_level,flag_notes,applies_to_all,insurer_names,created_at,updated_at,sync_date
"Block Real Estate Services, LLC",6a4d1c695709039c14737df1,69fded0c62446148bd848af9,"1&1 Internet / IONOS, Inc.",2627 Chubb Worker's Compensation (Ionos) Policy (1).pdf,,,processed,false,,,,,false,,,false,,2026-07-07,,2026-07-08
"Block Real Estate Services, LLC",6a4d1c6a5709039c14737e12,69fded0c62446148bd848af9,"1&1 Internet / IONOS, Inc.",2627 AIG Umbrella (Ionos Inc.) Reverse Flow Policy.pdf,,,processed,false,,,,,false,,,false,,2026-07-07,,2026-07-08
"Block Real Estate Services, LLC",6a4d1c6b5709039c14737e32,69fded0c62446148bd848af9,"1&1 Internet / IONOS, Inc.",AIG Policy for IONOS INC_Policy No 5519841_20260101_v01 (1).pdf,,,processed,false,,,,,false,,,false,,2026-07-07,,2026-07-08
"Block Real Estate Services, LLC",6a4d1c6c5709039c14737e52,69fded0c62446148bd848af9,"1&1 Internet / IONOS, Inc.","2627 AIG General Liability (Ionos, Inc) Policy (PCO w $1,000,000 limit).pdf",,,processed,false,,,,,false,,,false,,2026-07-07,,2026-07-08
"Block Real Estate Services, LLC",6a05e6f6fe7b4a8a036194e9,69fded0c62446148bd848b02,24 Hour Check Cashing,CERT_Block_Real_Estate_Services_LLC_218628_179011.pdf,,,processed,false,2026-06-01,,2027-04-16,2026-03-23,false,,,false,"Acuity, A Mutual Insurance Company",2026-05-14,,2026-07-08
"Block Real Estate Services, LLC",6a282910da52b0ee99d2eb99,69fded0c62446148bd848b05,"Big Biscuit / 27 Biscuits, LLC",Big Biscuit Industries LLC_Block Real Estate Services.pdf,,,processed,false,2026-06-11,,2027-05-01,2026-06-08,false,,,false,American Guarantee and Liability Insurance Company; Zurich American Insurance Company,2026-06-09,,2026-07-08
"Block Real Estate Services, LLC",6a2c73107ea10850bf9fee8e,69fded0c62446148bd848aff,"1-800-Pack Rat, LLC","Block Real Estate Services, LLC_1-800-Pack-Rat, LLC_25-26 Master_6-12-2026_531717594.pdf",,,processed,false,2026-06-15,,2026-10-01,2026-06-12,false,,,false,Arch Insurance Company; Arch Indemnity Insurance Company; Scottsdale Insurance Company; Allied World Assurance Company (U.S.) Inc.,2026-06-12,,2026-07-08
"Block Real Estate Services, LLC",6a2599e5781c6c479f910adb,69fded0c62446148bd848afc,1248 Holdings LLC,1248 Holdings COI.pdf,,,processed,false,2026-06-08,,2027-04-01,,false,,,false,,2026-06-07,,2026-07-08
"Block Real Estate Services, LLC",6a3e916bc35829c634df586f,69fded0c62446148bd848afc,1248 Holdings LLC,1248 COI - Block - 4.26-4.27-updated.pdf,,,processed,false,2026-06-30,,2027-06-25,2026-06-22,false,,,false,Stonington Insurance Company,2026-06-26,,2026-07-08
"Block Real Estate Services, LLC",6a394c69accacb8cab636d9b,69fded0c62446148bd848b0e,A.N.D. Design Studio LLC,COI FOR KCG.pdf,,,processed,false,2026-06-30,,2027-04-01,,false,,,false,ACE Property and Casualty Insurance Company,2026-06-22,,2026-07-08
